baseYm,areaCd,areaNm,signguCd,signguNm,tAtsCd,tAtsNm,rlteTatsCd,rlteTatsNm,rlteRegnCd,rlteRegnNm,rlteSignguCd,rlteSignguNm,rlteCtgryLclsNm,rlteCtgryMclsNm,rlteCtgrySclsNm,rlteRank
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,5273477032d69237c2967e5372966eec,라발스호텔,26,부산광역시,26200,영도구,숙박,숙박,호텔,41
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,4194d298549e499704d1520c70d02b9d,켄트호텔by켄싱턴,26,부산광역시,26500,수영구,숙박,숙박,호텔,42
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,db82c1ded3b54528e072a1c9bc89863e,페어필드바이메리어트/부산송도비치,26,부산광역시,26140,서구,숙박,숙박,호텔,43
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,b3c6c350fec6b9f65ad8e85e245f33f8,이화장횟집,26,부산광역시,26710,기장군,음식,음식,전문음식,44
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,66c59ed800f7077a155d203ded361df6,부산자유도매시장,26,부산광역시,26170,동구,관광지,쇼핑,시장,45
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,3b4b01d135b3dc4906155767967c4afe,파라다이스호텔/부산,26,부산광역시,26350,해운대구,숙박,숙박,호텔,46
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,99d6a11a2a10ff161b6b6f0e8166a2c9,UN기념공원,26,부산광역시,26290,남구,관광지,문화관광,도시공원,47
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,475edf63a6ea27f303541252ce0272c3,엘모멘토/송도,26,부산광역시,26140,서구,숙박,숙박,호텔,48
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,9a48cf28d24a8978118c3d29ff29ac42,합천국밥집,26,부산광역시,26290,남구,음식,음식,한식,49
202504,26,부산광역시,26110,중구,b175902d3cb99348a4864f63588f9c77,부평깡통시장,bd31c55b878ebaec79def68ff2e259b9,해운대블루라인파크/미포정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,50
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,d6dc86e69c840d73ff5067a11c789691,자갈치시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,1
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,b9dab70a4eac8268531bbd26c0ac30aa,감천문화마을,26,부산광역시,26380,사하구,관광지,기타관광,기타관광,2
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,f4b4f749a6cdfd734d4512c18b227d6a,태종대,26,부산광역시,26200,영도구,관광지,역사관광,역사유적지,3
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,ccf40214e7861046a572df429ee6e389,국제시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,4
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,23322e28bac2158412abd7bb0c7c4229,부산항국제여객터미널,26,부산광역시,26170,동구,관광지,기타관광,교통시설,5
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,ca6e8851e611e1b92c5448d82208acdb,송도해상케이블카,26,부산광역시,26140,서구,관광지,기타관광,기타관광,6
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,62b671a97c4e4c6209423dbf3bfa49a8,동백섬,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),7
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,99d6a11a2a10ff161b6b6f0e8166a2c9,UN기념공원,26,부산광역시,26290,남구,관광지,문화관광,도시공원,8
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,b175902d3cb99348a4864f63588f9c77,부평깡통시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,9
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,093231be3cdaa9651091482fbeb0c973,오륙도스카이워크,26,부산광역시,26290,남구,관광지,문화관광,랜드마크관광,10
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,46760a68bdafbf8cc4606a4193450653,암남공원,26,부산광역시,26140,서구,관광지,문화관광,도시공원,11
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,549bc4c4eb4664151739287503544839,흰여울문화마을,26,부산광역시,26200,영도구,관광지,기타관광,기타관광,12
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,571b63825febd011a74418322cbce104,신동아시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,13
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,3ccdedc105056f0261338e6232081fd5,부산민주공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,14
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,306aa6ec801963504a07ea324acad2fd,크라운하버호텔/부산,26,부산광역시,26110,중구,숙박,숙박,호텔,15
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,1679f650632fabeb83369e50d05ad66d,라마다앙코르부산역호텔,26,부산광역시,26170,동구,숙박,숙박,호텔,16
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,553a1099bf1a5568f3e6153e44dbd6c7,김해국제공항,26,부산광역시,26440,강서구,관광지,기타관광,교통시설,17
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,b2cd6fdc324c7e59e23f4249c1077c9d,태종대전망대,26,부산광역시,26200,영도구,관광지,문화관광,랜드마크관광,18
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,aff2687e656b219f70bc853db57b6519,호텔포레프리미어/남포점,26,부산광역시,26110,중구,숙박,숙박,호텔,19
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,4f0130868fe171b5c2bf66d416a06ce2,범어사,26,부산광역시,26410,금정구,관광지,역사관광,종교성지,20
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,3c084e342c5c7955c27bd07463731102,국립해양박물관,26,부산광역시,26200,영도구,관광지,문화관광,전시시설,21
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,b0dc9b48f470474d23e9dd8bd3cceec4,외식1번가/해운대점,26,부산광역시,26350,해운대구,음식,음식,한식,22
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,e9052bcdd5b517edd8f72ec045deb1a4,롯데호텔/부산점,26,부산광역시,26230,부산진구,숙박,숙박,호텔,23
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,efa969abed9618809f442fb2ddd2cf04,해운대블루라인파크/청사포정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,24
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,09485ccc9e6891848afe25485d9a1f94,이재모피자/본점,26,부산광역시,26110,중구,음식,음식,간이음식,25
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,07182fed8051679dcbbed8367ad48e41,부산관광호텔,26,부산광역시,26110,중구,숙박,숙박,호텔,26
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,5450fecdab3e998eb0d930d9f329f627,송도용궁구름다리,26,부산광역시,26140,서구,관광지,기타관광,기타관광,27
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,9e01cec6d4a48020740cfa07244e650d,부산항국제여객터미널크루즈부두,26,부산광역시,26170,동구,관광지,자연관광,자연경관(하천/해양),28
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,06c197749a806eaab43f198edb70ec66,백세촌24시순대돼지국밥,26,부산광역시,26200,영도구,음식,음식,한식,29
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,18f4ac344eec8718342b73f4f5294aef,롯데리아/부산비프광장점,26,부산광역시,26110,중구,음식,음식,간이음식,30
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,bd31c55b878ebaec79def68ff2e259b9,해운대블루라인파크/미포정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,31
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,400bca2a8a0178adf57514de6b680907,오륙도해맞이공원,26,부산광역시,26290,남구,관광지,문화관광,도시공원,32
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,d68c2c6af7cf6cb1092154f35a52c1c7,해동용궁사,26,부산광역시,26710,기장군,관광지,역사관광,종교성지,33
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,8d9967059a6a10be7bbcb1d539f36264,BIFF광장,26,부산광역시,26110,중구,관광지,문화관광,테마공원,34
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,0cf270e513d37eca4fe4a012d2f867d7,남항시장,26,부산광역시,26200,영도구,관광지,쇼핑,시장,35
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,eaa81702d59cd45f8d10062010b96f21,코모도호텔/부산,26,부산광역시,26110,중구,숙박,숙박,호텔,36
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,a6f59d6d7c74f2bb3e87874cc2673652,호텔아델라,26,부산광역시,26200,영도구,숙박,숙박,호텔,37
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,9de1e2fc3e57049c23e25bc2b16eece2,그랩디오션/송도,26,부산광역시,26140,서구,숙박,숙박,호텔,38
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,001cec4081ffee43114a207089f6aad2,올집아카이브4H,26,부산광역시,26230,부산진구,숙박,숙박,기타숙박,39
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,e6a11fd0044b4036908a3b9988cb43a0,도모헌,26,부산광역시,26500,수영구,관광지,문화관광,기타문화관광지,40
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,fb6de241017b7768a36877669ebb1b15,노떼라미아호텔,26,부산광역시,26170,동구,숙박,숙박,호텔,41
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,3a22edadd15d8b598eedda1f18e52af2,지앤비호텔,26,부산광역시,26110,중구,숙박,숙박,호텔,42
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,19fe260d90ee95be2d568421ff413e5a,스타벅스/부산거제DT점,26,부산광역시,26470,연제구,음식,음식,카페/찻집,43
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,75a554bcdf26793006b0fed813b963dc,섬진강재첩국,26,부산광역시,26710,기장군,음식,음식,한식,44
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,0149693bcbc2f7969b93d4908da6d438,부산에뜬고등어/해운대점,26,부산광역시,26350,해운대구,음식,음식,한식,45
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,4f8c6518acd1e6ff053e589e0ac90fa7,송도해수욕장,26,부산광역시,26140,서구,관광지,자연관광,자연경관(하천/해양),46
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,bf44234f9b63729e0fe62962a5188523,송정해수욕장,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),47
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,758c635777e440e9da1793c5b9cc4533,오륙도,26,부산광역시,26290,남구,관광지,자연관광,자연경관(하천/해양),48
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,c63b5b337225ae746ba52eb7f398aac1,광안리해수욕장,26,부산광역시,26500,수영구,관광지,자연관광,자연경관(하천/해양),49
202504,26,부산광역시,26110,중구,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,b915db33cec714c9edd0d3d0055fbdec,스탠포드호텔/부산,26,부산광역시,26110,중구,숙박,숙박,호텔,50
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,f4b4f749a6cdfd734d4512c18b227d6a,태종대,26,부산광역시,26200,영도구,관광지,역사관광,역사유적지,1
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,ccf40214e7861046a572df429ee6e389,국제시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,2
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b9dab70a4eac8268531bbd26c0ac30aa,감천문화마을,26,부산광역시,26380,사하구,관광지,기타관광,기타관광,3
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,d68c2c6af7cf6cb1092154f35a52c1c7,해동용궁사,26,부산광역시,26710,기장군,관광지,역사관광,종교성지,4
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,ca6e8851e611e1b92c5448d82208acdb,송도해상케이블카,26,부산광역시,26140,서구,관광지,기타관광,기타관광,5
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,88222e7e5f8172698373086e65c1fad1,해운대해수욕장,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),6
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b4c94d6af3a4e36f6458d4ae7a1dbae1,용두산공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,7
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,4f8c6518acd1e6ff053e589e0ac90fa7,송도해수욕장,26,부산광역시,26140,서구,관광지,자연관광,자연경관(하천/해양),8
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,549bc4c4eb4664151739287503544839,흰여울문화마을,26,부산광역시,26200,영도구,관광지,기타관광,기타관광,9
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,093231be3cdaa9651091482fbeb0c973,오륙도스카이워크,26,부산광역시,26290,남구,관광지,문화관광,랜드마크관광,10
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,c63b5b337225ae746ba52eb7f398aac1,광안리해수욕장,26,부산광역시,26500,수영구,관광지,자연관광,자연경관(하천/해양),11
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b175902d3cb99348a4864f63588f9c77,부평깡통시장,26,부산광역시,26110,중구,관광지,쇼핑,시장,12
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,3c084e342c5c7955c27bd07463731102,국립해양박물관,26,부산광역시,26200,영도구,관광지,문화관광,전시시설,13
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b2cd6fdc324c7e59e23f4249c1077c9d,태종대전망대,26,부산광역시,26200,영도구,관광지,문화관광,랜드마크관광,14
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,bd31c55b878ebaec79def68ff2e259b9,해운대블루라인파크/미포정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,15
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,62b671a97c4e4c6209423dbf3bfa49a8,동백섬,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),16
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,99d6a11a2a10ff161b6b6f0e8166a2c9,UN기념공원,26,부산광역시,26290,남구,관광지,문화관광,도시공원,17
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,23322e28bac2158412abd7bb0c7c4229,부산항국제여객터미널,26,부산광역시,26170,동구,관광지,기타관광,교통시설,18
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,bb09a61999b4ec002d39ece84b80d93f,해운대블루라인파크/송정정거장,26,부산광역시,26350,해운대구,관광지,기타관광,기타관광,19
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,80b68dec7a324fdf7d4bc5a5ef023994,다대포해수욕장,26,부산광역시,26380,사하구,관광지,자연관광,자연경관(하천/해양),20
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,09485ccc9e6891848afe25485d9a1f94,이재모피자/본점,26,부산광역시,26110,중구,음식,음식,간이음식,21
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,029b9cadaeeb00ed9934ecd1db7bf8a8,신라스테이/해운대,26,부산광역시,26350,해운대구,숙박,숙박,호텔,22
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,69707e2a65d17c7f4099124af0637b69,롯데백화점/광복점,26,부산광역시,26110,중구,관광지,쇼핑,백화점,23
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b5e051186a4f9b28ba4803d094b0a8dc,송도스카이워크,26,부산광역시,26140,서구,관광지,기타관광,기타관광,24
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,5450fecdab3e998eb0d930d9f329f627,송도용궁구름다리,26,부산광역시,26140,서구,관광지,기타관광,기타관광,25
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,46760a68bdafbf8cc4606a4193450653,암남공원,26,부산광역시,26140,서구,관광지,문화관광,도시공원,26
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,2b4c34c2be8d8855ef58504465e865f1,청사포방파제,26,부산광역시,26350,해운대구,관광지,자연관광,자연경관(하천/해양),27
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,b20daf5ea158bceb323c3ecc97bba500,합천일류돼지국밥/본점,26,부산광역시,26530,사상구,음식,음식,한식,28
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,5273477032d69237c2967e5372966eec,라발스호텔,26,부산광역시,26200,영도구,숙박,숙박,호텔,29
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,176a128dcb3cc49d43f4a00fdf1ecfe5,목장원,26,부산광역시,26200,영도구,음식,음식,한식,30
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,a64e90a54e37f5cfe8a1bd7e891f2b38,감천문화마을안내센터,26,부산광역시,26380,사하구,관광지,기타관광,기타관광,31
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,29624bc1067b1dba5c1cebc26216d8ec,아스티호텔/부산,26,부산광역시,26170,동구,숙박,숙박,호텔,32
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,7ba33a7e7c4f4ea7fa80ea287e1d43c6,웨스틴조선호텔/부산,26,부산광역시,26350,해운대구,숙박,숙박,호텔,33
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,cce362636f9ad55316f0d56a41172164,풍원장미역국정찬/마린시티점,26,부산광역시,26350,해운대구,음식,음식,한식,34
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,3ccdedc105056f0261338e6232081fd5,부산민주공원,26,부산광역시,26110,중구,관광지,문화관광,도시공원,35
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,306aa6ec801963504a07ea324acad2fd,크라운하버호텔/부산,26,부산광역시,26110,중구,숙박,숙박,호텔,36
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,c5ea77dae9a3ceec63b57fdf88b63ad2,파크하얏트부산호텔,26,부산광역시,26350,해운대구,숙박,숙박,호텔,37
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,43ecef0b090dcd569d3b928fc13a1c2b,브라운도트호텔/수영점,26,부산광역시,26500,수영구,숙박,숙박,호텔,38
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,f946d1e83449744292a01e89299cd859,아바니센트럴호텔/부산,26,부산광역시,26290,남구,숙박,숙박,호텔,39
202504,26,부산광역시,26110,중구,d6dc86e69c840d73ff5067a11c789691,자갈치시장,248cf4a62ec199e2bdd3209a097af725,팔레드시즈,26,부산광역시,26350,해운대구,숙박,숙박,콘도미니엄,40
